class,id
neg,12237.0
neg,12238.0
neg,12239.0
neg,12240.0
neg,12241.0
neg,12242.0
neg,12243.0
neg,12244.0
neg,12245.0
neg,12246.0
neg,12247.0
neg,12248.0
neg,12249.0
neg,12250.0
neg,12251.0
neg,12252.0
neg,12253.0
neg,12254.0
neg,12255.0
neg,12256.0
neg,12257.0
neg,12258.0
neg,12259.0
pos,12260.0
neg,12261.0
neg,12262.0
neg,12263.0
pos,12264.0
neg,12265.0
neg,12266.0
neg,12267.0
neg,12268.0
neg,12269.0
neg,12270.0
neg,12271.0
neg,12272.0
neg,12273.0
neg,12274.0
neg,12275.0
neg,12276.0
neg,12277.0
neg,12278.0
neg,12279.0
neg,12280.0
neg,12281.0
neg,12282.0
neg,12283.0
neg,12284.0
neg,12285.0
neg,12286.0
neg,12287.0
neg,12288.0
neg,12289.0
neg,12290.0
neg,12291.0
neg,12292.0
neg,12293.0
pos,12294.0
neg,12295.0
neg,12296.0
neg,12297.0
neg,12298.0
neg,12299.0
neg,12300.0
neg,12301.0
neg,12302.0
neg,12303.0
neg,12304.0
neg,12305.0
neg,12306.0
neg,12307.0
neg,12308.0
neg,12309.0
neg,12310.0
pos,12311.0
neg,12312.0
neg,12313.0
neg,12314.0
neg,12315.0
neg,12316.0
neg,12317.0
neg,12318.0
neg,12319.0
neg,12320.0
neg,12321.0
neg,12322.0
neg,12323.0
neg,12324.0
neg,12325.0
neg,12326.0
neg,12327.0
neg,12328.0
neg,12329.0
neg,12330.0
neg,12331.0
neg,12332.0
neg,12333.0
neg,12334.0
neg,12335.0
neg,12336.0
neg,12337.0
neg,12338.0
neg,12339.0
neg,12340.0
neg,12341.0
neg,12342.0
neg,12343.0
neg,12344.0
pos,12345.0
neg,12346.0
neg,12347.0
neg,12348.0
neg,12349.0
neg,12350.0
neg,12351.0
neg,12352.0
neg,12353.0
neg,12354.0
neg,12355.0
neg,12356.0
pos,12357.0
neg,12358.0
neg,12359.0
neg,12360.0
neg,12361.0
pos,12362.0
neg,12363.0
neg,12364.0
neg,12365.0
neg,12366.0
neg,12367.0
neg,12368.0
neg,12369.0
neg,12370.0
neg,12371.0
neg,12372.0
neg,12373.0
neg,12374.0
neg,12375.0
neg,12376.0
neg,12377.0
neg,12378.0
neg,12379.0
pos,12380.0
neg,12381.0
neg,12382.0
neg,12383.0
neg,12384.0
neg,12385.0
neg,12386.0
neg,12387.0
pos,12388.0
neg,12389.0
neg,12390.0
neg,12391.0
neg,12392.0
neg,12393.0
neg,12394.0
neg,12395.0
neg,12396.0
neg,12397.0
neg,12398.0
neg,12399.0
neg,12400.0
neg,12401.0
neg,12402.0
neg,12403.0
neg,12404.0
neg,12405.0
neg,12406.0
neg,12407.0
neg,12408.0
neg,12409.0
neg,12410.0
neg,12411.0
neg,12412.0
neg,12413.0
neg,12414.0
neg,12415.0
neg,12416.0
neg,12417.0
neg,12418.0
neg,12419.0
neg,12420.0
neg,12421.0
neg,12422.0
neg,12423.0
neg,12424.0
neg,12425.0
neg,12426.0
neg,12427.0
neg,12428.0
neg,12429.0
neg,12430.0
neg,12431.0
neg,12432.0
neg,12433.0
neg,12434.0
neg,12435.0
neg,12436.0
neg,12437.0
neg,12438.0
neg,12439.0
neg,12440.0
neg,12441.0
neg,12442.0
neg,12443.0
neg,12444.0
neg,12445.0
neg,12446.0
neg,12447.0
neg,12448.0
neg,12449.0
neg,12450.0
neg,12451.0
neg,12452.0
neg,12453.0
neg,12454.0
neg,12455.0
neg,12456.0
neg,12457.0
neg,12458.0
neg,12459.0
neg,12460.0
neg,12461.0
neg,12462.0
neg,12463.0
neg,12464.0
neg,12465.0
neg,12466.0
neg,12467.0
neg,12468.0
pos,12469.0
neg,12470.0
pos,12471.0
neg,12472.0
neg,12473.0
neg,12474.0
neg,12475.0
neg,12476.0
neg,12477.0
neg,12478.0
neg,12479.0
neg,12480.0
neg,12481.0
neg,12482.0
neg,12483.0
neg,12484.0
neg,12485.0
neg,12486.0
neg,12487.0
neg,12488.0
neg,12489.0
neg,12490.0
neg,12491.0
neg,12492.0
neg,12493.0
neg,12494.0
neg,12495.0
neg,12496.0
neg,12497.0
neg,12498.0
neg,12499.0
neg,12500.0
neg,12501.0
neg,12502.0
neg,12503.0
neg,12504.0
neg,12505.0
neg,12506.0
neg,12507.0
neg,12508.0
neg,12509.0
neg,12510.0
neg,12511.0
neg,12512.0
neg,12513.0
neg,12514.0
neg,12515.0
neg,12516.0
neg,12517.0
neg,12518.0
neg,12519.0
neg,12520.0
neg,12521.0
neg,12522.0
neg,12523.0
neg,12524.0
neg,12525.0
neg,12526.0
neg,12527.0
neg,12528.0
neg,12529.0
neg,12530.0
neg,12531.0
neg,12532.0
neg,12533.0
neg,12534.0
neg,12535.0
neg,12536.0
neg,12537.0
neg,12538.0
neg,12539.0
neg,12540.0
neg,12541.0
neg,12542.0
neg,12543.0
neg,12544.0
neg,12545.0
neg,12546.0
neg,12547.0
neg,12548.0
neg,12549.0
neg,12550.0
neg,12551.0
neg,12552.0
neg,12553.0
neg,12554.0
neg,12555.0
neg,12556.0
neg,12557.0
neg,12558.0
neg,12559.0
neg,12560.0
neg,12561.0
neg,12562.0
neg,12563.0
neg,12564.0
neg,12565.0
pos,12566.0
neg,12567.0
neg,12568.0
neg,12569.0
neg,12570.0
neg,12571.0
neg,12572.0
neg,12573.0
pos,12574.0
neg,12575.0
neg,12576.0
neg,12577.0
neg,12578.0
neg,12579.0
neg,12580.0
neg,12581.0
neg,12582.0
neg,12583.0
neg,12584.0
neg,12585.0
neg,12586.0
neg,12587.0
neg,12588.0
neg,12589.0
neg,12590.0
neg,12591.0
neg,12592.0
neg,12593.0
neg,12594.0
neg,12595.0
neg,12596.0
neg,12597.0
neg,12598.0
neg,12599.0
neg,12600.0
neg,12601.0
neg,12602.0
neg,12603.0
neg,12604.0
neg,12605.0
neg,12606.0
neg,12607.0
neg,12608.0
neg,12609.0
neg,12610.0
neg,12611.0
neg,12612.0
neg,12613.0
neg,12614.0
neg,12615.0
neg,12616.0
neg,12617.0
neg,12618.0
neg,12619.0
neg,12620.0
neg,12621.0
neg,12622.0
neg,12623.0
neg,12624.0
neg,12625.0
neg,12626.0
neg,12627.0
neg,12628.0
neg,12629.0
neg,12630.0
neg,12631.0
neg,12632.0
neg,12633.0
neg,12634.0
neg,12635.0
neg,12636.0
neg,12637.0
neg,12638.0
neg,12639.0
neg,12640.0
neg,12641.0
neg,12642.0
neg,12643.0
neg,12644.0
neg,12645.0
neg,12646.0
neg,12647.0
neg,12648.0
neg,12649.0
neg,12650.0
neg,12651.0
neg,12652.0
neg,12653.0
neg,12654.0
neg,12655.0
neg,12656.0
neg,12657.0
neg,12658.0
neg,12659.0
neg,12660.0
pos,12661.0
neg,12662.0
neg,12663.0
pos,12664.0
neg,12665.0
neg,12666.0
neg,12667.0
neg,12668.0
neg,12669.0
neg,12670.0
neg,12671.0
neg,12672.0
neg,12673.0
neg,12674.0
neg,12675.0
neg,12676.0
neg,12677.0
neg,12678.0
neg,12679.0
neg,12680.0
neg,12681.0
neg,12682.0
neg,12683.0
neg,12684.0
neg,12685.0
neg,12686.0
neg,12687.0
neg,12688.0
neg,12689.0
neg,12690.0
neg,12691.0
neg,12692.0
neg,12693.0
neg,12694.0
neg,12695.0
neg,12696.0
neg,12697.0
neg,12698.0
pos,12699.0
neg,12700.0
neg,12701.0
neg,12702.0
neg,12703.0
neg,12704.0
neg,12705.0
neg,12706.0
neg,12707.0
neg,12708.0
neg,12709.0
neg,12710.0
neg,12711.0
neg,12712.0
neg,12713.0
neg,12714.0
neg,12715.0
neg,12716.0
neg,12717.0
neg,12718.0
neg,12719.0
neg,12720.0
neg,12721.0
neg,12722.0
neg,12723.0
neg,12724.0
neg,12725.0
neg,12726.0
neg,12727.0
neg,12728.0
neg,12729.0
neg,12730.0
neg,12731.0
pos,12732.0
neg,12733.0
neg,12734.0
neg,12735.0
neg,12736.0
neg,12737.0
neg,12738.0
neg,12739.0
neg,12740.0
neg,12741.0
neg,12742.0
neg,12743.0
neg,12744.0
neg,12745.0
neg,12746.0
neg,12747.0
neg,12748.0
neg,12749.0
neg,12750.0
neg,12751.0
neg,12752.0
neg,12753.0
neg,12754.0
neg,12755.0
neg,12756.0
neg,12757.0
neg,12758.0
neg,12759.0
neg,12760.0
neg,12761.0
neg,12762.0
neg,12763.0
neg,12764.0
neg,12765.0
neg,12766.0
neg,12767.0
pos,12768.0
pos,12769.0
neg,12770.0
neg,12771.0
neg,12772.0
neg,12773.0
neg,12774.0
neg,12775.0
neg,12776.0
neg,12777.0
neg,12778.0
neg,12779.0
neg,12780.0
neg,12781.0
neg,12782.0
neg,12783.0
neg,12784.0
neg,12785.0
neg,12786.0
neg,12787.0
neg,12788.0
neg,12789.0
neg,12790.0
neg,12791.0
neg,12792.0
neg,12793.0
neg,12794.0
neg,12795.0
neg,12796.0
neg,12797.0
neg,12798.0
neg,12799.0
neg,12800.0
neg,12801.0
neg,12802.0
neg,12803.0
neg,12804.0
neg,12805.0
neg,12806.0
neg,12807.0
neg,12808.0
neg,12809.0
neg,12810.0
neg,12811.0
neg,12812.0
neg,12813.0
neg,12814.0
neg,12815.0
neg,12816.0
neg,12817.0
neg,12818.0
neg,12819.0
neg,12820.0
neg,12821.0
neg,12822.0
neg,12823.0
neg,12824.0
neg,12825.0
neg,12826.0
neg,12827.0
neg,12828.0
neg,12829.0
neg,12830.0
neg,12831.0
pos,12832.0
neg,12833.0
neg,12834.0
neg,12835.0
neg,12836.0
neg,12837.0
pos,12838.0
neg,12839.0
neg,12840.0
neg,12841.0
neg,12842.0
neg,12843.0
neg,12844.0
neg,12845.0
neg,12846.0
neg,12847.0
neg,12848.0
neg,12849.0
neg,12850.0
neg,12851.0
neg,12852.0
neg,12853.0
neg,12854.0
neg,12855.0
neg,12856.0
neg,12857.0
neg,12858.0
neg,12859.0
neg,12860.0
neg,12861.0
neg,12862.0
neg,12863.0
neg,12864.0
neg,12865.0
neg,12866.0
neg,12867.0
neg,12868.0
neg,12869.0
neg,12870.0
neg,12871.0
neg,12872.0
neg,12873.0
neg,12874.0
neg,12875.0
neg,12876.0
neg,12877.0
neg,12878.0
neg,12879.0
neg,12880.0
neg,12881.0
neg,12882.0
neg,12883.0
neg,12884.0
neg,12885.0
neg,12886.0
neg,12887.0
neg,12888.0
pos,12889.0
neg,12890.0
neg,12891.0
neg,12892.0
neg,12893.0
neg,12894.0
neg,12895.0
neg,12896.0
neg,12897.0
neg,12898.0
neg,12899.0
neg,12900.0
neg,12901.0
neg,12902.0
neg,12903.0
pos,12904.0
neg,12905.0
neg,12906.0
neg,12907.0
neg,12908.0
neg,12909.0
neg,12910.0
neg,12911.0
neg,12912.0
neg,12913.0
neg,12914.0
neg,12915.0
neg,12916.0
neg,12917.0
neg,12918.0
neg,12919.0
neg,12920.0
neg,12921.0
neg,12922.0
neg,12923.0
neg,12924.0
neg,12925.0
neg,12926.0
neg,12927.0
neg,12928.0
neg,12929.0
neg,12930.0
neg,12931.0
neg,12932.0
neg,12933.0
neg,12934.0
neg,12935.0
neg,12936.0
neg,12937.0
neg,12938.0
neg,12939.0
neg,12940.0
neg,12941.0
neg,12942.0
neg,12943.0
neg,12944.0
neg,12945.0
neg,12946.0
neg,12947.0
neg,12948.0
neg,12949.0
neg,12950.0
neg,12951.0
neg,12952.0
neg,12953.0
neg,12954.0
neg,12955.0
neg,12956.0
neg,12957.0
neg,12958.0
neg,12959.0
neg,12960.0
neg,12961.0
neg,12962.0
neg,12963.0
neg,12964.0
pos,12965.0
neg,12966.0
neg,12967.0
neg,12968.0
neg,12969.0
neg,12970.0
neg,12971.0
neg,12972.0
neg,12973.0
neg,12974.0
neg,12975.0
neg,12976.0
neg,12977.0
neg,12978.0
neg,12979.0
neg,12980.0
neg,12981.0
neg,12982.0
neg,12983.0
neg,12984.0
neg,12985.0
neg,12986.0
neg,12987.0
neg,12988.0
neg,12989.0
neg,12990.0
pos,12991.0
neg,12992.0
neg,12993.0
pos,12994.0
neg,12995.0
neg,12996.0
neg,12997.0
neg,12998.0
neg,12999.0
neg,13000.0
neg,13001.0
neg,13002.0
neg,13003.0
neg,13004.0
neg,13005.0
neg,13006.0
neg,13007.0
neg,13008.0
neg,13009.0
neg,13010.0
neg,13011.0
pos,13012.0
neg,13013.0
neg,13014.0
neg,13015.0
neg,13016.0
neg,13017.0
neg,13018.0
neg,13019.0
neg,13020.0
neg,13021.0
neg,13022.0
neg,13023.0
neg,13024.0
neg,13025.0
neg,13026.0
neg,13027.0
neg,13028.0
neg,13029.0
neg,13030.0
neg,13031.0
neg,13032.0
neg,13033.0
neg,13034.0
neg,13035.0
neg,13036.0
neg,13037.0
neg,13038.0
neg,13039.0
neg,13040.0
neg,13041.0
neg,13042.0
neg,13043.0
neg,13044.0
neg,13045.0
neg,13046.0
neg,13047.0
neg,13048.0
neg,13049.0
neg,13050.0
neg,13051.0
neg,13052.0
neg,13053.0
neg,13054.0
neg,13055.0
neg,13056.0
neg,13057.0
neg,13058.0
neg,13059.0
neg,13060.0
neg,13061.0
neg,13062.0
neg,13063.0
neg,13064.0
neg,13065.0
neg,13066.0
neg,13067.0
neg,13068.0
neg,13069.0
neg,13070.0
neg,13071.0
neg,13072.0
neg,13073.0
neg,13074.0
neg,13075.0
neg,13076.0
pos,13077.0
neg,13078.0
neg,13079.0
neg,13080.0
neg,13081.0
neg,13082.0
neg,13083.0
neg,13084.0
neg,13085.0
neg,13086.0
neg,13087.0
neg,13088.0
neg,13089.0
neg,13090.0
neg,13091.0
neg,13092.0
neg,13093.0
neg,13094.0
neg,13095.0
neg,13096.0
neg,13097.0
neg,13098.0
neg,13099.0
neg,13100.0
neg,13101.0
neg,13102.0
neg,13103.0
neg,13104.0
neg,13105.0
neg,13106.0
neg,13107.0
neg,13108.0
neg,13109.0
neg,13110.0
neg,13111.0
neg,13112.0
neg,13113.0
pos,13114.0
neg,13115.0
neg,13116.0
neg,13117.0
neg,13118.0
neg,13119.0
neg,13120.0
neg,13121.0
neg,13122.0
neg,13123.0
neg,13124.0
pos,13125.0
neg,13126.0
neg,13127.0
neg,13128.0
pos,13129.0
neg,13130.0
neg,13131.0
neg,13132.0
neg,13133.0
neg,13134.0
neg,13135.0
neg,13136.0
neg,13137.0
neg,13138.0
neg,13139.0
neg,13140.0
neg,13141.0
neg,13142.0
neg,13143.0
pos,13144.0
neg,13145.0
neg,13146.0
neg,13147.0
neg,13148.0
neg,13149.0
neg,13150.0
neg,13151.0
neg,13152.0
neg,13153.0
neg,13154.0
neg,13155.0
neg,13156.0
neg,13157.0
neg,13158.0
neg,13159.0
neg,13160.0
neg,13161.0
neg,13162.0
neg,13163.0
neg,13164.0
neg,13165.0
neg,13166.0
neg,13167.0
neg,13168.0
neg,13169.0
neg,13170.0
neg,13171.0
neg,13172.0
neg,13173.0
neg,13174.0
neg,13175.0
neg,13176.0
neg,13177.0
neg,13178.0
neg,13179.0
neg,13180.0
neg,13181.0
neg,13182.0
neg,13183.0
neg,13184.0
neg,13185.0
neg,13186.0
neg,13187.0
neg,13188.0
neg,13189.0
neg,13190.0
neg,13191.0
neg,13192.0
neg,13193.0
neg,13194.0
pos,13195.0
neg,13196.0
neg,13197.0
neg,13198.0
neg,13199.0
neg,13200.0
neg,13201.0
neg,13202.0
neg,13203.0
neg,13204.0
neg,13205.0
neg,13206.0
neg,13207.0
neg,13208.0
neg,13209.0
neg,13210.0
neg,13211.0
neg,13212.0
neg,13213.0
neg,13214.0
neg,13215.0
neg,13216.0
neg,13217.0
neg,13218.0
neg,13219.0
neg,13220.0
neg,13221.0
neg,13222.0
neg,13223.0
neg,13224.0
neg,13225.0
neg,13226.0
neg,13227.0
neg,13228.0
neg,13229.0
neg,13230.0
neg,13231.0
neg,13232.0
neg,13233.0
neg,13234.0
neg,13235.0
pos,13236.0
neg,13237.0
neg,13238.0
neg,13239.0
neg,13240.0
neg,13241.0
neg,13242.0
neg,13243.0
neg,13244.0
neg,13245.0
neg,13246.0
neg,13247.0
neg,13248.0
pos,13249.0
neg,13250.0
neg,13251.0
neg,13252.0
neg,13253.0
neg,13254.0
neg,13255.0
neg,13256.0
neg,13257.0
neg,13258.0
neg,13259.0
neg,13260.0
neg,13261.0
neg,13262.0
neg,13263.0
neg,13264.0
neg,13265.0
neg,13266.0
neg,13267.0
neg,13268.0
neg,13269.0
neg,13270.0
pos,13271.0
neg,13272.0
neg,13273.0
neg,13274.0
neg,13275.0
neg,13276.0
neg,13277.0
neg,13278.0
neg,13279.0
neg,13280.0
neg,13281.0
neg,13282.0
neg,13283.0
neg,13284.0
neg,13285.0
neg,13286.0
neg,13287.0
neg,13288.0
neg,13289.0
neg,13290.0
neg,13291.0
neg,13292.0
neg,13293.0
neg,13294.0
neg,13295.0
neg,13296.0
neg,13297.0
neg,13298.0
neg,13299.0
neg,13300.0
neg,13301.0
neg,13302.0
neg,13303.0
neg,13304.0
neg,13305.0
neg,13306.0
neg,13307.0
neg,13308.0
neg,13309.0
neg,13310.0
neg,13311.0
neg,13312.0
neg,13313.0
neg,13314.0
neg,13315.0
neg,13316.0
neg,13317.0
neg,13318.0
neg,13319.0
neg,13320.0
neg,13321.0
neg,13322.0
neg,13323.0
neg,13324.0
neg,13325.0
neg,13326.0
neg,13327.0
neg,13328.0
neg,13329.0
pos,13330.0
neg,13331.0
neg,13332.0
neg,13333.0
neg,13334.0
neg,13335.0
neg,13336.0
neg,13337.0
neg,13338.0
neg,13339.0
neg,13340.0
neg,13341.0
neg,13342.0
neg,13343.0
neg,13344.0
neg,13345.0
neg,13346.0
neg,13347.0
neg,13348.0
neg,13349.0
neg,13350.0
neg,13351.0
neg,13352.0
neg,13353.0
neg,13354.0
neg,13355.0
neg,13356.0
neg,13357.0
neg,13358.0
neg,13359.0
neg,13360.0
neg,13361.0
neg,13362.0
neg,13363.0
neg,13364.0
neg,13365.0
neg,13366.0
neg,13367.0
neg,13368.0
neg,13369.0
neg,13370.0
neg,13371.0
neg,13372.0
neg,13373.0
neg,13374.0
neg,13375.0
neg,13376.0
neg,13377.0
neg,13378.0
neg,13379.0
neg,13380.0
neg,13381.0
neg,13382.0
neg,13383.0
neg,13384.0
neg,13385.0
neg,13386.0
neg,13387.0
neg,13388.0
neg,13389.0
neg,13390.0
neg,13391.0
neg,13392.0
neg,13393.0
neg,13394.0
neg,13395.0
neg,13396.0
neg,13397.0
neg,13398.0
neg,13399.0
neg,13400.0
neg,13401.0
neg,13402.0
neg,13403.0
neg,13404.0
neg,13405.0
neg,13406.0
neg,13407.0
neg,13408.0
neg,13409.0
neg,13410.0
neg,13411.0
neg,13412.0
neg,13413.0
neg,13414.0
neg,13415.0
neg,13416.0
neg,13417.0
neg,13418.0
neg,13419.0
neg,13420.0
neg,13421.0
neg,13422.0
neg,13423.0
neg,13424.0
neg,13425.0
neg,13426.0
neg,13427.0
neg,13428.0
neg,13429.0
neg,13430.0
neg,13431.0
neg,13432.0
neg,13433.0
neg,13434.0
neg,13435.0
neg,13436.0
neg,13437.0
neg,13438.0
neg,13439.0
neg,13440.0
neg,13441.0
pos,13442.0
neg,13443.0
neg,13444.0
neg,13445.0
neg,13446.0
neg,13447.0
neg,13448.0
neg,13449.0
neg,13450.0
neg,13451.0
neg,13452.0
neg,13453.0
neg,13454.0
neg,13455.0
neg,13456.0
neg,13457.0
neg,13458.0
neg,13459.0
neg,13460.0
neg,13461.0
neg,13462.0
neg,13463.0
neg,13464.0
neg,13465.0
neg,13466.0
neg,13467.0
neg,13468.0
neg,13469.0
pos,13470.0
neg,13471.0
neg,13472.0
neg,13473.0
neg,13474.0
neg,13475.0
neg,13476.0
neg,13477.0
neg,13478.0
pos,13479.0
neg,13480.0
neg,13481.0
neg,13482.0
neg,13483.0
neg,13484.0
neg,13485.0
neg,13486.0
neg,13487.0
neg,13488.0
neg,13489.0
neg,13490.0
neg,13491.0
neg,13492.0
neg,13493.0
neg,13494.0
neg,13495.0
neg,13496.0
neg,13497.0
neg,13498.0
neg,13499.0
neg,13500.0
neg,13501.0
neg,13502.0
neg,13503.0
neg,13504.0
neg,13505.0
neg,13506.0
neg,13507.0
neg,13508.0
neg,13509.0
neg,13510.0
neg,13511.0
neg,13512.0
neg,13513.0
neg,13514.0
neg,13515.0
neg,13516.0
neg,13517.0
neg,13518.0
neg,13519.0
neg,13520.0
neg,13521.0
neg,13522.0
neg,13523.0
neg,13524.0
neg,13525.0
neg,13526.0
neg,13527.0
neg,13528.0
neg,13529.0
neg,13530.0
neg,13531.0
neg,13532.0
pos,13533.0
neg,13534.0
neg,13535.0
neg,13536.0
neg,13537.0
neg,13538.0
neg,13539.0
neg,13540.0
neg,13541.0
neg,13542.0
neg,13543.0
neg,13544.0
neg,13545.0
neg,13546.0
neg,13547.0
neg,13548.0
neg,13549.0
neg,13550.0
neg,13551.0
neg,13552.0
neg,13553.0
neg,13554.0
neg,13555.0
neg,13556.0
neg,13557.0
neg,13558.0
neg,13559.0
neg,13560.0
neg,13561.0
neg,13562.0
neg,13563.0
pos,13564.0
neg,13565.0
neg,13566.0
neg,13567.0
neg,13568.0
pos,13569.0
neg,13570.0
neg,13571.0
neg,13572.0
neg,13573.0
neg,13574.0
neg,13575.0
neg,13576.0
neg,13577.0
neg,13578.0
neg,13579.0
neg,13580.0
neg,13581.0
neg,13582.0
neg,13583.0
neg,13584.0
neg,13585.0
neg,13586.0
neg,13587.0
neg,13588.0
neg,13589.0
neg,13590.0
neg,13591.0
neg,13592.0
neg,13593.0
neg,13594.0
neg,13595.0
neg,13596.0
neg,13597.0
neg,13598.0
neg,13599.0
neg,13600.0
neg,13601.0
neg,13602.0
neg,13603.0
neg,13604.0
pos,13605.0
neg,13606.0
neg,13607.0
neg,13608.0
pos,13609.0
neg,13610.0
neg,13611.0
neg,13612.0
neg,13613.0
neg,13614.0
neg,13615.0
neg,13616.0
neg,13617.0
neg,13618.0
neg,13619.0
neg,13620.0
neg,13621.0
neg,13622.0
neg,13623.0
neg,13624.0
neg,13625.0
neg,13626.0
neg,13627.0
neg,13628.0
neg,13629.0
pos,13630.0
neg,13631.0
neg,13632.0
neg,13633.0
neg,13634.0
neg,13635.0
neg,13636.0
pos,13637.0
neg,13638.0
neg,13639.0
neg,13640.0
neg,13641.0
neg,13642.0
pos,13643.0
neg,13644.0
neg,13645.0
neg,13646.0
neg,13647.0
neg,13648.0
neg,13649.0
neg,13650.0
neg,13651.0
neg,13652.0
neg,13653.0
neg,13654.0
neg,13655.0
neg,13656.0
neg,13657.0
neg,13658.0
neg,13659.0
pos,13660.0
pos,13661.0
neg,13662.0
neg,13663.0
neg,13664.0
pos,13665.0
neg,13666.0
neg,13667.0
neg,13668.0
neg,13669.0
neg,13670.0
neg,13671.0
neg,13672.0
neg,13673.0
neg,13674.0
neg,13675.0
neg,13676.0
neg,13677.0
neg,13678.0
neg,13679.0
neg,13680.0
neg,13681.0
neg,13682.0
neg,13683.0
neg,13684.0
neg,13685.0
neg,13686.0
neg,13687.0
neg,13688.0
neg,13689.0
neg,13690.0
pos,13691.0
neg,13692.0
neg,13693.0
neg,13694.0
neg,13695.0
neg,13696.0
neg,13697.0
neg,13698.0
neg,13699.0
neg,13700.0
neg,13701.0
neg,13702.0
neg,13703.0
neg,13704.0
neg,13705.0
neg,13706.0
neg,13707.0
neg,13708.0
neg,13709.0
neg,13710.0
neg,13711.0
neg,13712.0
neg,13713.0
neg,13714.0
neg,13715.0
neg,13716.0
neg,13717.0
neg,13718.0
neg,13719.0
neg,13720.0
neg,13721.0
neg,13722.0
neg,13723.0
neg,13724.0
neg,13725.0
neg,13726.0
neg,13727.0
neg,13728.0
neg,13729.0
neg,13730.0
neg,13731.0
neg,13732.0
neg,13733.0
neg,13734.0
neg,13735.0
neg,13736.0
neg,13737.0
neg,13738.0
neg,13739.0
neg,13740.0
neg,13741.0
neg,13742.0
neg,13743.0
neg,13744.0
neg,13745.0
neg,13746.0
neg,13747.0
neg,13748.0
neg,13749.0
neg,13750.0
neg,13751.0
neg,13752.0
neg,13753.0
neg,13754.0
neg,13755.0
neg,13756.0
neg,13757.0
neg,13758.0
neg,13759.0
neg,13760.0
neg,13761.0
neg,13762.0
neg,13763.0
pos,13764.0
neg,13765.0
neg,13766.0
neg,13767.0
neg,13768.0
neg,13769.0
neg,13770.0
neg,13771.0
pos,13772.0
neg,13773.0
neg,13774.0
neg,13775.0
neg,13776.0
neg,13777.0
neg,13778.0
neg,13779.0
neg,13780.0
neg,13781.0
neg,13782.0
neg,13783.0
neg,13784.0
neg,13785.0
neg,13786.0
neg,13787.0
neg,13788.0
neg,13789.0
neg,13790.0
neg,13791.0
neg,13792.0
neg,13793.0
neg,13794.0
neg,13795.0
neg,13796.0
neg,13797.0
neg,13798.0
neg,13799.0
neg,13800.0
neg,13801.0
neg,13802.0
neg,13803.0
neg,13804.0
neg,13805.0
neg,13806.0
neg,13807.0
neg,13808.0
neg,13809.0
neg,13810.0
neg,13811.0
neg,13812.0
neg,13813.0
neg,13814.0
neg,13815.0
neg,13816.0
neg,13817.0
neg,13818.0
neg,13819.0
neg,13820.0
neg,13821.0
pos,13822.0
neg,13823.0
neg,13824.0
neg,13825.0
neg,13826.0
neg,13827.0
neg,13828.0
neg,13829.0
neg,13830.0
neg,13831.0
neg,13832.0
neg,13833.0
neg,13834.0
neg,13835.0
neg,13836.0
neg,13837.0
neg,13838.0
pos,13839.0
neg,13840.0
neg,13841.0
neg,13842.0
neg,13843.0
neg,13844.0
neg,13845.0
neg,13846.0
neg,13847.0
neg,13848.0
neg,13849.0
neg,13850.0
neg,13851.0
pos,13852.0
neg,13853.0
neg,13854.0
neg,13855.0
neg,13856.0
pos,13857.0
neg,13858.0
neg,13859.0
neg,13860.0
neg,13861.0
neg,13862.0
neg,13863.0
neg,13864.0
neg,13865.0
neg,13866.0
neg,13867.0
neg,13868.0
neg,13869.0
neg,13870.0
neg,13871.0
neg,13872.0
neg,13873.0
pos,13874.0
neg,13875.0
neg,13876.0
neg,13877.0
neg,13878.0
neg,13879.0
neg,13880.0
neg,13881.0
neg,13882.0
neg,13883.0
neg,13884.0
neg,13885.0
neg,13886.0
neg,13887.0
neg,13888.0
neg,13889.0
neg,13890.0
neg,13891.0
neg,13892.0
neg,13893.0
neg,13894.0
neg,13895.0
neg,13896.0
neg,13897.0
pos,13898.0
neg,13899.0
neg,13900.0
neg,13901.0
neg,13902.0
neg,13903.0
neg,13904.0
neg,13905.0
neg,13906.0
neg,13907.0
neg,13908.0
neg,13909.0
neg,13910.0
neg,13911.0
neg,13912.0
neg,13913.0
neg,13914.0
neg,13915.0
neg,13916.0
neg,13917.0
neg,13918.0
neg,13919.0
neg,13920.0
neg,13921.0
neg,13922.0
neg,13923.0
neg,13924.0
neg,13925.0
neg,13926.0
neg,13927.0
neg,13928.0
neg,13929.0
neg,13930.0
neg,13931.0
neg,13932.0
neg,13933.0
neg,13934.0
neg,13935.0
neg,13936.0
neg,13937.0
neg,13938.0
neg,13939.0
neg,13940.0
neg,13941.0
neg,13942.0
neg,13943.0
neg,13944.0
neg,13945.0
neg,13946.0
neg,13947.0
neg,13948.0
neg,13949.0
neg,13950.0
neg,13951.0
neg,13952.0
neg,13953.0
neg,13954.0
neg,13955.0
neg,13956.0
neg,13957.0
neg,13958.0
neg,13959.0
neg,13960.0
neg,13961.0
neg,13962.0
neg,13963.0
neg,13964.0
neg,13965.0
neg,13966.0
neg,13967.0
neg,13968.0
neg,13969.0
neg,13970.0
neg,13971.0
pos,13972.0
neg,13973.0
neg,13974.0
neg,13975.0
neg,13976.0
neg,13977.0
neg,13978.0
neg,13979.0
neg,13980.0
neg,13981.0
neg,13982.0
neg,13983.0
neg,13984.0
neg,13985.0
